Model,DPO2012B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.004,
Sample Interval,3.2e-07,
Filter Frequency,1e+08,
Record Length,125000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.01,0.1
Label,,
TIME,CH1,CH2
1.58838e-02,0.0509516,0.128469
1.58842e-02,0.0511531,0.133531
1.58845e-02,0.0513672,0.128516
1.58848e-02,0.0511406,0.132344
1.58851e-02,0.0511344,0.129016
1.58854e-02,0.0510703,0.129297
1.58858e-02,0.0509187,0.128812
1.58861e-02,0.0514047,0.130766
1.58864e-02,0.0511937,0.130312
1.58867e-02,0.0512312,0.129625
1.58870e-02,0.0514922,0.129547
1.58874e-02,0.0513297,0.129406
1.58877e-02,0.0511047,0.131687
1.58880e-02,0.0508828,0.129828
1.58883e-02,0.0509891,0.127531
1.58886e-02,0.0508703,0.13325
1.58890e-02,0.0511078,0.129156
1.58893e-02,0.0512859,0.1285
1.58896e-02,0.0509516,0.1285
1.58899e-02,0.0511062,0.131875
1.58902e-02,0.0509766,0.128531
1.58906e-02,0.0508906,0.129656
1.58909e-02,0.0507156,0.126641
1.58912e-02,0.0509984,0.128984
1.58915e-02,0.0512453,0.130656
1.58918e-02,0.0511094,0.126453
1.58922e-02,0.0510328,0.127734
1.58925e-02,0.0510734,0.129219
1.58928e-02,0.0510422,0.12525
1.58931e-02,0.0512609,0.134156
1.58934e-02,0.0515078,0.13
1.58938e-02,0.0513141,0.127891
1.58941e-02,0.0513094,0.125891
1.58944e-02,0.0510125,0.132953
1.58947e-02,0.0509859,0.126984
1.58950e-02,0.0513,0.131125
1.58954e-02,0.0513766,0.124172
1.58957e-02,0.0513328,0.128453
1.58960e-02,0.0510109,0.129109
1.58963e-02,0.0509,0.129469
1.58966e-02,0.0502828,0.126437
1.58970e-02,0.0512953,0.129844
1.58973e-02,0.0510469,0.127484
1.58976e-02,0.0512891,0.129906
1.58979e-02,0.0512484,0.129687
1.58982e-02,0.0512109,0.131875
1.58986e-02,0.0511328,0.126781
1.58989e-02,0.0506719,0.128453
1.58992e-02,0.0507203,0.127703
1.58995e-02,0.0507,0.129047
1.58998e-02,0.0510875,0.130016
1.59002e-02,0.0511969,0.127953
1.59005e-02,0.0511078,0.131484
1.59008e-02,0.0509437,0.129109
1.59011e-02,0.0509359,0.127437
1.59014e-02,0.0511141,0.131328
1.59018e-02,0.0513125,0.127734
1.59021e-02,0.0514406,0.126875
1.59024e-02,0.0510516,0.129891
1.59027e-02,0.0510969,0.130172
1.59030e-02,0.0509844,0.127891
1.59034e-02,0.0515047,0.12825
1.59037e-02,0.0514406,0.124594
1.59040e-02,0.0515187,0.129187
1.59043e-02,0.0511422,0.128797
1.59046e-02,0.0513109,0.125781
1.59050e-02,0.0509766,0.126203
1.59053e-02,0.0508828,0.128547
1.59056e-02,0.0510672,0.126016
1.59059e-02,0.0513719,0.130609
1.59062e-02,0.0512156,0.126312
1.59066e-02,0.0509609,0.124625
1.59069e-02,0.0514781,0.1245
1.59072e-02,0.0508859,0.128547
1.59075e-02,0.0512344,0.126844
1.59078e-02,0.0511266,0.126266
1.59082e-02,0.0509594,0.127297
1.59085e-02,0.0514844,0.123531
1.59088e-02,0.0514062,0.130437
1.59091e-02,0.0507281,0.129312
1.59094e-02,0.0510094,0.126125
1.59098e-02,0.0510594,0.129656
1.59101e-02,0.0511266,0.126922
1.59104e-02,0.0507937,0.127125
1.59107e-02,0.0506391,0.126969
1.59110e-02,0.0508719,0.128406
1.59114e-02,0.0504469,0.124953
1.59117e-02,0.0511234,0.127891
1.59120e-02,0.0511016,0.124234
1.59123e-02,0.0508141,0.13075
1.59126e-02,0.0508594,0.125203
1.59130e-02,0.0510547,0.125187
1.59133e-02,0.0510891,0.126094
1.59136e-02,0.0514625,0.127016
1.59139e-02,0.0510359,0.124453
1.59142e-02,0.0512812,0.129187
1.59146e-02,0.0513141,0.126687
1.59149e-02,0.0511891,0.126875
1.59152e-02,0.0512172,0.126734
1.59155e-02,0.0511031,0.12625
1.59158e-02,0.0510969,0.127969
1.59162e-02,0.0508344,0.126203
1.59165e-02,0.0509578,0.128672
1.59168e-02,0.0512531,0.127234
1.59171e-02,0.0513234,0.130781
1.59174e-02,0.0510469,0.123953
1.59178e-02,0.0512797,0.123375
1.59181e-02,0.0506703,0.129547
1.59184e-02,0.0510297,0.124797
1.59187e-02,0.0512031,0.128906
1.59190e-02,0.0513516,0.123562
1.59194e-02,0.051475,0.125203
1.59197e-02,0.0515922,0.123625
1.59200e-02,0.0513297,0.127375
1.59203e-02,0.0511281,0.124062
1.59206e-02,0.0512094,0.126766
1.59210e-02,0.0509469,0.124187
1.59213e-02,0.0517203,0.125219
1.59216e-02,0.0508797,0.126609
1.59219e-02,0.0509516,0.124609
1.59222e-02,0.0511844,0.123062
1.59226e-02,0.0506734,0.124734
1.59229e-02,0.0510375,0.128031
1.59232e-02,0.0509906,0.123609
1.59235e-02,0.0513422,0.124141
1.59238e-02,0.0511906,0.120172
1.59242e-02,0.051425,0.127125
1.59245e-02,0.0512625,0.124375
1.59248e-02,0.0506141,0.123266
1.59251e-02,0.0505891,0.121922
1.59254e-02,0.0509359,0.125531
1.59258e-02,0.0507922,0.123641
1.59261e-02,0.0515906,0.126766
1.59264e-02,0.0511719,0.125016
1.59267e-02,0.0510391,0.124641
1.59270e-02,0.0512078,0.124672
1.59274e-02,0.0512922,0.125562
1.59277e-02,0.0507937,0.122766
1.59280e-02,0.0514859,0.125641
1.59283e-02,0.0511219,0.122391
1.59286e-02,0.0513734,0.126109
1.59290e-02,0.0511187,0.123969
1.59293e-02,0.0511312,0.125437
1.59296e-02,0.0514312,0.119031
1.59299e-02,0.0511,0.130906
1.59302e-02,0.0507578,0.122656
1.59306e-02,0.0515547,0.125781
1.59309e-02,0.0511594,0.124766
1.59312e-02,0.0511391,0.124078
1.59315e-02,0.0508812,0.122937
1.59318e-02,0.0511625,0.127297
1.59322e-02,0.0510219,0.123125
1.59325e-02,0.0511281,0.122891
1.59328e-02,0.0510016,0.124891
1.59331e-02,0.0507109,0.123406
1.59334e-02,0.0514578,0.124344
1.59338e-02,0.0510812,0.123359
1.59341e-02,0.0508781,0.120859
1.59344e-02,0.0510766,0.122453
1.59347e-02,0.0507953,0.125281
1.59350e-02,0.0513047,0.122078
1.59354e-02,0.0511687,0.125266
1.59357e-02,0.0509312,0.125078
1.59360e-02,0.0511062,0.121734
1.59363e-02,0.0508734,0.123781
1.59366e-02,0.0511312,0.123047
1.59370e-02,0.0511453,0.120922
1.59373e-02,0.0511484,0.125562
1.59376e-02,0.050775,0.12025
1.59379e-02,0.0509469,0.120312
1.59382e-02,0.0514047,0.122484
1.59386e-02,0.0512859,0.119328
1.59389e-02,0.0511328,0.121125
1.59392e-02,0.0509812,0.122766
1.59395e-02,0.0510203,0.121906
1.59398e-02,0.0512516,0.121297
1.59402e-02,0.0507437,0.123094
1.59405e-02,0.0510672,0.123219
1.59408e-02,0.0511094,0.123172
1.59411e-02,0.0509203,0.126219
1.59414e-02,0.0513031,0.119844
1.59418e-02,0.0512797,0.123391
1.59421e-02,0.0511891,0.122406
1.59424e-02,0.0513125,0.123172
1.59427e-02,0.0516531,0.123172
1.59430e-02,0.0510016,0.121531
1.59434e-02,0.0513437,0.119875
1.59437e-02,0.0511391,0.122797
1.59440e-02,0.051475,0.122453
1.59443e-02,0.0509312,0.122875
1.59446e-02,0.0512203,0.121937
1.59450e-02,0.0506109,0.12225
1.59453e-02,0.0509062,0.122
1.59456e-02,0.0513109,0.124031
1.59459e-02,0.0504422,0.119562
1.59462e-02,0.0508984,0.120312
1.59466e-02,0.0512141,0.122406
1.59469e-02,0.0512359,0.119625
1.59472e-02,0.0505,0.123547
1.59475e-02,0.0508984,0.122891
1.59478e-02,0.0504969,0.119844
1.59482e-02,0.0509594,0.122234
1.59485e-02,0.0512656,0.12175
1.59488e-02,0.0511703,0.125359
1.59491e-02,0.0511875,0.121719
1.59494e-02,0.0510359,0.120172
1.59498e-02,0.0507234,0.118937
1.59501e-02,0.0511594,0.122781
1.59504e-02,0.0510562,0.120297
1.59507e-02,0.0511344,0.119766
1.59510e-02,0.0508406,0.122453
1.59514e-02,0.0509656,0.121641
1.59517e-02,0.0513281,0.120078
1.59520e-02,0.0511172,0.12075
1.59523e-02,0.0510047,0.120359
1.59526e-02,0.0506078,0.1215
1.59530e-02,0.0515609,0.118891
1.59533e-02,0.0509156,0.118391
1.59536e-02,0.0511344,0.120797
1.59539e-02,0.0515453,0.123844
1.59542e-02,0.0511187,0.118656
1.59546e-02,0.0510172,0.122047
1.59549e-02,0.0513734,0.120312
1.59552e-02,0.0517734,0.118484
1.59555e-02,0.0512719,0.122609
1.59558e-02,0.0512016,0.121094
1.59562e-02,0.0507422,0.118641
1.59565e-02,0.0507344,0.122797
1.59568e-02,0.0513266,0.118484
1.59571e-02,0.0506,0.123516
1.59574e-02,0.0512,0.120359
1.59578e-02,0.0511359,0.119531
1.59581e-02,0.0513937,0.118641
1.59584e-02,0.0514219,0.120828
1.59587e-02,0.0511812,0.117359
1.59590e-02,0.0512406,0.122125
1.59594e-02,0.0511922,0.120672
1.59597e-02,0.0509078,0.119875
1.59600e-02,0.0512781,0.122391
1.59603e-02,0.0508516,0.119625
1.59606e-02,0.0514234,0.120406
1.59610e-02,0.0508125,0.121656
1.59613e-02,0.0512281,0.120422
1.59616e-02,0.0505328,0.118656
1.59619e-02,0.0513219,0.121312
1.59622e-02,0.0507656,0.121141
1.59626e-02,0.0509562,0.119203
1.59629e-02,0.051175,0.121312
1.59632e-02,0.0515172,0.118109
1.59635e-02,0.0513156,0.120906
1.59638e-02,0.0512344,0.121953
1.59642e-02,0.0515016,0.121719
1.59645e-02,0.0514922,0.118031
1.59648e-02,0.0510953,0.12025
1.59651e-02,0.0509406,0.117172
1.59654e-02,0.0510797,0.121375
1.59658e-02,0.0511969,0.119656
1.59661e-02,0.0512234,0.120641
1.59664e-02,0.0512812,0.115
1.59667e-02,0.0511062,0.117703
1.59670e-02,0.0508172,0.116047
1.59674e-02,0.0505453,0.122016
1.59677e-02,0.0508406,0.118703
1.59680e-02,0.0504312,0.116484
1.59683e-02,0.0505375,0.117906
1.59686e-02,0.0511156,0.119016
1.59690e-02,0.0509031,0.118797
1.59693e-02,0.0506875,0.118031
1.59696e-02,0.0510234,0.118203
1.59699e-02,0.0511312,0.117844
1.59702e-02,0.0505016,0.116156
1.59706e-02,0.0512922,0.120547
1.59709e-02,0.0509625,0.117922
1.59712e-02,0.0516344,0.118234
1.59715e-02,0.0515328,0.116656
1.59718e-02,0.0508484,0.119625
1.59722e-02,0.0514328,0.118687
1.59725e-02,0.0513062,0.118187
1.59728e-02,0.0515969,0.119016
1.59731e-02,0.0508094,0.1175
1.59734e-02,0.0513109,0.118516
1.59738e-02,0.0509141,0.119391
1.59741e-02,0.0515391,0.120031
1.59744e-02,0.0511062,0.115781
1.59747e-02,0.0513531,0.119891
1.59750e-02,0.0513266,0.121641
1.59754e-02,0.0513266,0.116984
1.59757e-02,0.0510375,0.117937
1.59760e-02,0.0512594,0.120172
1.59763e-02,0.0514484,0.11875
1.59766e-02,0.051425,0.117859
1.59770e-02,0.0510422,0.116672
1.59773e-02,0.0513859,0.119984
1.59776e-02,0.0511687,0.11625
1.59779e-02,0.0511375,0.118281
1.59782e-02,0.0516047,0.119859
1.59786e-02,0.0512578,0.1185
1.59789e-02,0.0517312,0.116172
1.59792e-02,0.0512078,0.118234
1.59795e-02,0.0513187,0.116484
1.59798e-02,0.0508859,0.117172
1.59802e-02,0.0511828,0.117172
1.59805e-02,0.05075,0.121172
1.59808e-02,0.0511828,0.117359
1.59811e-02,0.0511844,0.113734
1.59814e-02,0.0511594,0.118797
1.59818e-02,0.0511469,0.117172
1.59821e-02,0.0508766,0.116922
1.59824e-02,0.0510469,0.116953
1.59827e-02,0.0509844,0.116047
1.59830e-02,0.0510297,0.115672
1.59834e-02,0.0508312,0.117312
1.59837e-02,0.0508656,0.11675
1.59840e-02,0.0504062,0.117812
1.59843e-02,0.0510328,0.115453
1.59846e-02,0.0509844,0.114187
1.59850e-02,0.0513594,0.115812
1.59853e-02,0.0505453,0.116172
1.59856e-02,0.0510156,0.117844
1.59859e-02,0.0511594,0.115187
1.59862e-02,0.0511781,0.116312
1.59866e-02,0.0512812,0.117625
1.59869e-02,0.0513,0.118062
1.59872e-02,0.0510562,0.114641
1.59875e-02,0.0511656,0.114172
1.59878e-02,0.0509312,0.115
1.59882e-02,0.0509875,0.114578
1.59885e-02,0.0511203,0.116531
1.59888e-02,0.0511906,0.119469
1.59891e-02,0.0507641,0.113562
1.59894e-02,0.0510531,0.115437
1.59898e-02,0.0512156,0.116219
1.59901e-02,0.0510953,0.117422
1.59904e-02,0.0508984,0.115922
1.59907e-02,0.0514406,0.118641
1.59910e-02,0.0513859,0.112453
1.59914e-02,0.0515031,0.117359
1.59917e-02,0.0509062,0.115125
1.59920e-02,0.0512953,0.114375
1.59923e-02,0.0514594,0.118875
1.59926e-02,0.0510172,0.113062
1.59930e-02,0.0509172,0.115344
1.59933e-02,0.0511672,0.117312
1.59936e-02,0.0514172,0.116437
1.59939e-02,0.0509562,0.117969
1.59942e-02,0.051175,0.1155
1.59946e-02,0.0512234,0.112609
1.59949e-02,0.0504406,0.112937
1.59952e-02,0.0512719,0.114453
1.59955e-02,0.0508875,0.1175
1.59958e-02,0.0507719,0.115469
1.59962e-02,0.0512016,0.112
1.59965e-02,0.0511672,0.113641
1.59968e-02,0.0506,0.115719
1.59971e-02,0.0503484,0.115687
1.59974e-02,0.0511016,0.116828
1.59978e-02,0.0510891,0.115437
1.59981e-02,0.0510297,0.115266
1.59984e-02,0.0513266,0.113906
1.59987e-02,0.0514203,0.111094
1.59990e-02,0.0505156,0.116344
1.59994e-02,0.0512547,0.112641
1.59997e-02,0.0514453,0.116594
1.60000e-02,0.0512297,0.113109
1.60003e-02,0.0514484,0.113797
1.60006e-02,0.0509172,0.116375
1.60010e-02,0.0508906,0.113609
1.60013e-02,0.0509219,0.112969
1.60016e-02,0.0508406,0.117625
1.60019e-02,0.0512078,0.109703
1.60022e-02,0.0512344,0.117891
1.60026e-02,0.0509484,0.11575
1.60029e-02,0.0511812,0.115781
1.60032e-02,0.0511375,0.113203
1.60035e-02,0.0508875,0.114641
1.60038e-02,0.0507203,0.112641
1.60042e-02,0.0516031,0.1155
1.60045e-02,0.0512141,0.114344
1.60048e-02,0.0512562,0.116203
1.60051e-02,0.0510375,0.113219
1.60054e-02,0.0510187,0.116344
1.60058e-02,0.05145,0.112547
1.60061e-02,0.0509187,0.116734
1.60064e-02,0.0512953,0.114344
1.60067e-02,0.0509312,0.114406
1.60070e-02,0.0510641,0.113719
1.60074e-02,0.0508344,0.115078
1.60077e-02,0.0510953,0.110984
1.60080e-02,0.0511609,0.117969
1.60083e-02,0.0511953,0.110562
1.60086e-02,0.0508797,0.115
1.60090e-02,0.0510875,0.114906
1.60093e-02,0.0505625,0.1105
1.60096e-02,0.0510125,0.116844
1.60099e-02,0.0506234,0.113594
1.60102e-02,0.0510766,0.113859
1.60106e-02,0.0511594,0.113219
1.60109e-02,0.0510406,0.111406
1.60112e-02,0.0515125,0.112656
1.60115e-02,0.0507375,0.114906
1.60118e-02,0.05105,0.111234
1.60122e-02,0.0509172,0.111953
1.60125e-02,0.0512594,0.114828
1.60128e-02,0.0509391,0.111156
1.60131e-02,0.0509562,0.113109
1.60134e-02,0.0511641,0.1125
1.60138e-02,0.0510078,0.112094
1.60141e-02,0.0504828,0.110359
1.60144e-02,0.0510797,0.113031
1.60147e-02,0.0510375,0.112875
1.60150e-02,0.0510516,0.112312
1.60154e-02,0.0511656,0.110172
1.60157e-02,0.0510594,0.112281
1.60160e-02,0.0507094,0.109
1.60163e-02,0.0506187,0.11125
1.60166e-02,0.0513187,0.111266
1.60170e-02,0.05115,0.112875
1.60173e-02,0.0509344,0.111641
1.60176e-02,0.0510812,0.108687
1.60179e-02,0.0508031,0.114859
1.60182e-02,0.0513453,0.114453
1.60186e-02,0.051275,0.110453
1.60189e-02,0.0510453,0.112078
1.60192e-02,0.0514078,0.108766
1.60195e-02,0.0507984,0.113828
1.60198e-02,0.0508625,0.114297
1.60202e-02,0.0510953,0.109297
1.60205e-02,0.0513484,0.109984
1.60208e-02,0.0508969,0.112391
1.60211e-02,0.0514312,0.112562
1.60214e-02,0.0506469,0.113547
1.60218e-02,0.0511219,0.113344
1.60221e-02,0.0512172,0.10925
1.60224e-02,0.0510469,0.112437
1.60227e-02,0.0507641,0.112297
1.60230e-02,0.0511266,0.115187
1.60234e-02,0.0508531,0.110719
1.60237e-02,0.0509016,0.110953
1.60240e-02,0.0513391,0.108219
1.60243e-02,0.0511453,0.110562
1.60246e-02,0.0508703,0.112156
1.60250e-02,0.0506125,0.110984
1.60253e-02,0.0511281,0.115672
1.60256e-02,0.0507812,0.109687
1.60259e-02,0.0511562,0.108094
1.60262e-02,0.0510234,0.111094
1.60266e-02,0.0506281,0.109844
1.60269e-02,0.0511906,0.109094
1.60272e-02,0.0512828,0.110141
1.60275e-02,0.0509109,0.109984
1.60278e-02,0.0509031,0.108844
1.60282e-02,0.0512297,0.107453
1.60285e-02,0.0507812,0.108469
1.60288e-02,0.0513594,0.110797
1.60291e-02,0.0512328,0.111734
1.60294e-02,0.0514578,0.108406
1.60298e-02,0.0510797,0.112328
1.60301e-02,0.05145,0.111656
1.60304e-02,0.0509187,0.105672
1.60307e-02,0.051,0.113391
1.60310e-02,0.0511359,0.109781
1.60314e-02,0.0510969,0.109719
1.60317e-02,0.0510453,0.109125
1.60320e-02,0.0513109,0.112828
1.60323e-02,0.0511406,0.107641
1.60326e-02,0.0509,0.111984
1.60330e-02,0.0510891,0.108766
1.60333e-02,0.0513734,0.110516
1.60336e-02,0.0514766,0.111594
1.60339e-02,0.0509937,0.109406
1.60342e-02,0.0512812,0.109125
1.60346e-02,0.0513406,0.110984
1.60349e-02,0.0508781,0.109734
1.60352e-02,0.0513859,0.113766
1.60355e-02,0.0513312,0.111844
1.60358e-02,0.0512453,0.110828
1.60362e-02,0.0511547,0.109
1.60365e-02,0.0513125,0.113516
1.60368e-02,0.0507969,0.110812
1.60371e-02,0.0508891,0.109891
1.60374e-02,0.0510187,0.105797
1.60378e-02,0.0514047,0.10825
1.60381e-02,0.0506859,0.112562
1.60384e-02,0.0506719,0.110641
1.60387e-02,0.0506344,0.108031
1.60390e-02,0.0511078,0.110219
1.60394e-02,0.0512906,0.108187
1.60397e-02,0.0511953,0.109437
1.60400e-02,0.0509875,0.109719
1.60403e-02,0.0514484,0.105109
1.60406e-02,0.051,0.10775
1.60410e-02,0.0506594,0.110375
1.60413e-02,0.0512609,0.107906
1.60416e-02,0.0504937,0.108797
1.60419e-02,0.0510266,0.109516
1.60422e-02,0.0507453,0.110219
1.60426e-02,0.0511344,0.108672
1.60429e-02,0.0510656,0.112109
1.60432e-02,0.051575,0.106297
1.60435e-02,0.0511219,0.110469
1.60438e-02,0.0514109,0.107172
1.60442e-02,0.0506922,0.108
1.60445e-02,0.0509141,0.106406
1.60448e-02,0.0507156,0.11025
1.60451e-02,0.0510656,0.107391
1.60454e-02,0.0512937,0.111172
1.60458e-02,0.0510047,0.107828
1.60461e-02,0.0508437,0.106344
1.60464e-02,0.0513922,0.1085
1.60467e-02,0.0512172,0.109187
1.60470e-02,0.0510797,0.104859
1.60474e-02,0.0510359,0.112156
1.60477e-02,0.0508844,0.107625
1.60480e-02,0.051,0.111125
1.60483e-02,0.0509812,0.105672
1.60486e-02,0.0510828,0.109906
1.60490e-02,0.0512172,0.109906
1.60493e-02,0.0508531,0.108453
1.60496e-02,0.0510828,0.10775
1.60499e-02,0.0509609,0.106734
1.60502e-02,0.0513094,0.107016
1.60506e-02,0.0512484,0.1085
1.60509e-02,0.0507078,0.105719
1.60512e-02,0.0514844,0.113656
1.60515e-02,0.0511297,0.106516
1.60518e-02,0.0513828,0.110062
1.60522e-02,0.0511984,0.106859
1.60525e-02,0.0512031,0.109719
1.60528e-02,0.0506891,0.10825
1.60531e-02,0.0512828,0.111687
1.60534e-02,0.0506016,0.105891
1.60538e-02,0.0507062,0.110187
1.60541e-02,0.0514672,0.106484
1.60544e-02,0.0508234,0.106578
1.60547e-02,0.050575,0.109234
1.60550e-02,0.0511266,0.10875
1.60554e-02,0.0507875,0.106875
1.60557e-02,0.0513609,0.108469
1.60560e-02,0.0510469,0.103562
1.60563e-02,0.05145,0.111312
1.60566e-02,0.0510453,0.105516
1.60570e-02,0.0508328,0.107719
1.60573e-02,0.0511,0.105656
1.60576e-02,0.0512375,0.107609
1.60579e-02,0.0508531,0.107766
1.60582e-02,0.0510109,0.108734
1.60586e-02,0.0509516,0.106531
1.60589e-02,0.0508172,0.104906
1.60592e-02,0.0506266,0.109187
1.60595e-02,0.0514016,0.107266
1.60598e-02,0.0508828,0.107297
1.60602e-02,0.0508453,0.109422
1.60605e-02,0.0510797,0.108453
1.60608e-02,0.0509531,0.105734
1.60611e-02,0.0506,0.106875
1.60614e-02,0.0507266,0.108922
1.60618e-02,0.0513281,0.106047
1.60621e-02,0.0510281,0.110187
1.60624e-02,0.0509375,0.105109
1.60627e-02,0.0508031,0.107062
1.60630e-02,0.0509625,0.107922
1.60634e-02,0.0510297,0.105328
1.60637e-02,0.0513078,0.107437
1.60640e-02,0.0508187,0.105766
1.60643e-02,0.0509516,0.105484
1.60646e-02,0.0512125,0.106828
1.60650e-02,0.0510594,0.105203
1.60653e-02,0.0513109,0.106141
1.60656e-02,0.0508703,0.107828
1.60659e-02,0.0513672,0.105359
1.60662e-02,0.0509687,0.104156
1.60666e-02,0.0511234,0.107344
1.60669e-02,0.0509437,0.107594
1.60672e-02,0.0509344,0.103937
1.60675e-02,0.0504797,0.110078
1.60678e-02,0.0514344,0.105203
1.60682e-02,0.0510656,0.10625
1.60685e-02,0.051325,0.103812
1.60688e-02,0.0504328,0.105937
1.60691e-02,0.0511625,0.105141
1.60694e-02,0.0511469,0.106062
1.60698e-02,0.0507219,0.108453
1.60701e-02,0.0510062,0.101875
1.60704e-02,0.0509875,0.107516
1.60707e-02,0.0510531,0.105078
1.60710e-02,0.0507906,0.106094
1.60714e-02,0.0507516,0.105687
1.60717e-02,0.0506656,0.104734
1.60720e-02,0.0504078,0.106937
1.60723e-02,0.0512125,0.103719
1.60726e-02,0.0510156,0.103219
1.60730e-02,0.0509516,0.105687
1.60733e-02,0.0508547,0.106281
1.60736e-02,0.0509562,0.104156
1.60739e-02,0.050875,0.103484
1.60742e-02,0.0506156,0.1035
1.60746e-02,0.0512125,0.103234
1.60749e-02,0.0507891,0.107734
1.60752e-02,0.0509469,0.105125
1.60755e-02,0.0507609,0.106156
1.60758e-02,0.0507641,0.107359
1.60762e-02,0.0508641,0.100969
1.60765e-02,0.0507766,0.104
1.60768e-02,0.0507484,0.105984
1.60771e-02,0.0511156,0.103234
1.60774e-02,0.0504609,0.105953
1.60778e-02,0.0513781,0.105266
1.60781e-02,0.0513656,0.105172
1.60784e-02,0.0506687,0.103984
1.60787e-02,0.0511609,0.105219
1.60790e-02,0.0506531,0.103609
1.60794e-02,0.0513094,0.105016
1.60797e-02,0.0511359,0.105203
1.60800e-02,0.0507984,0.102672
1.60803e-02,0.0512422,0.10775
1.60806e-02,0.0510359,0.102937
1.60810e-02,0.0511656,0.104422
1.60813e-02,0.0510625,0.102328
1.60816e-02,0.05105,0.106484
1.60819e-02,0.0510031,0.102766
1.60822e-02,0.0508797,0.107625
1.60826e-02,0.0508828,0.103594
1.60829e-02,0.0510437,0.105391
1.60832e-02,0.0511094,0.106094
1.60835e-02,0.0508328,0.104516
1.60838e-02,0.0510734,0.102953
1.60842e-02,0.0509422,0.105297
1.60845e-02,0.0512125,0.103281
1.60848e-02,0.0506578,0.105531
1.60851e-02,0.0508375,0.103641
1.60854e-02,0.05065,0.106094
1.60858e-02,0.0511719,0.102125
1.60861e-02,0.0509344,0.103219
1.60864e-02,0.0509281,0.101891
1.60867e-02,0.0508297,0.105578
1.60870e-02,0.051025,0.10225
1.60874e-02,0.0506812,0.101937
1.60877e-02,0.0509906,0.1045
1.60880e-02,0.0509844,0.104312
1.60883e-02,0.0507531,0.0999687
1.60886e-02,0.0512719,0.107781
1.60890e-02,0.0504203,0.100016
1.60893e-02,0.0510984,0.104953
1.60896e-02,0.0507125,0.100734
1.60899e-02,0.0506875,0.102531
1.60902e-02,0.0506016,0.099625
1.60906e-02,0.0506422,0.108687
1.60909e-02,0.0507719,0.100297
1.60912e-02,0.0508203,0.10375
1.60915e-02,0.0515766,0.104375
1.60918e-02,0.0508281,0.10025
1.60922e-02,0.0512328,0.103516
1.60925e-02,0.0509281,0.104266
1.60928e-02,0.0502719,0.0990469
1.60931e-02,0.0511812,0.105562
1.60934e-02,0.0506125,0.103781
1.60938e-02,0.0510812,0.104172
1.60941e-02,0.0505937,0.103437
1.60944e-02,0.0511281,0.104281
1.60947e-02,0.0509703,0.102484
1.60950e-02,0.0509453,0.105766
1.60954e-02,0.051075,0.101969
1.60957e-02,0.0510375,0.101687
1.60960e-02,0.0507969,0.104734
1.60963e-02,0.0513391,0.101703
1.60966e-02,0.0503484,0.101484
1.60970e-02,0.0513203,0.104609
1.60973e-02,0.0509422,0.104391
1.60976e-02,0.0511453,0.103625
1.60979e-02,0.0512375,0.100656
1.60982e-02,0.0512391,0.104047
1.60986e-02,0.0515469,0.101859
1.60989e-02,0.0512609,0.106375
1.60992e-02,0.0512906,0.102094
1.60995e-02,0.0510047,0.102969
1.60998e-02,0.0508391,0.104859
1.61002e-02,0.0513969,0.0981719
1.61005e-02,0.0505547,0.104656
1.61008e-02,0.0513156,0.102219
1.61011e-02,0.0514781,0.1005
1.61014e-02,0.0508375,0.103469
1.61018e-02,0.0513891,0.102297
1.61021e-02,0.0509172,0.100703
1.61024e-02,0.0507156,0.0982656
1.61027e-02,0.0507734,0.100734
1.61030e-02,0.0513078,0.0994375
1.61034e-02,0.0509812,0.102328
1.61037e-02,0.0509937,0.0995
